"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 08/13/2025. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 5,274 Crashes containing 6,155 Units and 7,273 Persons"

"Filters Applied to current Query:"
"Crash Date Is Between  2024-11-05 08:25 and 2025-02-04 22:57"
"County Is In DALLAS or TARRANT or ELLIS or KAUFMAN or ROCKWALL or DENTON or COLLIN or JOHNSON"
"First Harmful Event Is In ANIMAL or OTHER OBJECT or FIXED OBJECT"


"Crash ID","County","Crash Date","Crash Time","First Harmful Event","Highway Number","Latitude","Longitude","Manner of Collision","Street Name","Surface Condition"
"20612620","DALLAS","2025-01-10","1730","FIXED OBJECT","0190","32.98572702","-96.87810031","ONE MOTOR VEHICLE - TURNING RIGHT","SH0190","6 - ICE"
"20614467","DALLAS","2025-01-10","0755","FIXED OBJECT","No Data","32.92483416","-96.55362579","ONE MOTOR VEHICLE - GOING STRAIGHT","PRESIDENT GEORGE BUSH HWY","6 - ICE"
"20614512","DALLAS","2025-01-10","2127","FIXED OBJECT","0190","32.9818248","-96.66452174","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0190","6 - ICE"
"20614647","TARRANT","2025-01-10","1522","FIXED OBJECT","0114","32.96078248","-97.1503626","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0114","5 - SLUSH"
"20615044","DALLAS","2025-01-10","2142","FIXED OBJECT","0635","32.92419434","-96.76394653","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0635","6 - ICE"
"20615205","DALLAS","2025-01-10","2125","FIXED OBJECT","0020","32.6942895","-96.6307618","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0020","6 - ICE"
"20615450","DENTON","2025-01-10","2310","FIXED OBJECT","0423","33.16392051","-96.89064569","ONE MOTOR VEHICLE - GOING STRAIGHT","FM0423","6 - ICE"
"20616093","DALLAS","2025-01-10","0750","FIXED OBJECT","0161","32.89711961","-96.97003937","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0161","4 - SNOW"
"20616369","DALLAS","2025-01-10","0900","FIXED OBJECT","0161","32.6972716","-97.02465443","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0161","5 - SLUSH"
"20616904","DALLAS","2025-01-10","2317","FIXED OBJECT","No Data","32.88366","-96.56944262","ONE MOTOR VEHICLE - GOING STRAIGHT","ROWLETT RD","6 - ICE"
"20617361","DALLAS","2025-01-10","1610","FIXED OBJECT","No Data","32.89206421","-96.80856631","ONE MOTOR VEHICLE - GOING STRAIGHT","DALLAS NORTH TLWY","5 - SLUSH"
"20617378","COLLIN","2025-01-10","2022","FIXED OBJECT","No Data","33.1432413","-96.83903116","ONE MOTOR VEHICLE - GOING STRAIGHT","DALLAS NORTH TLWY","6 - ICE"
"20618738","DALLAS","2025-01-10","0815","FIXED OBJECT","0635","32.92423052","-96.76944962","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0635","5 - SLUSH"
"20618798","DALLAS","2025-01-10","2207","FIXED OBJECT","0635","32.87481541","-96.68337336","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0635","6 - ICE"
"20618802","DALLAS","2025-01-10","2304","FIXED OBJECT","No Data","32.94473422","-96.67447259","ONE MOTOR VEHICLE - GOING STRAIGHT","BELT LINE RD","6 - ICE"
"20618940","DALLAS","2025-01-10","1753","FIXED OBJECT","0075","32.97394669","-96.71701935","ONE MOTOR VEHICLE - GOING STRAIGHT","US0075","5 - SLUSH"
"20632430","DENTON","2025-01-10","1858","FIXED OBJECT","0377","33.23774983","-97.02631621","ONE MOTOR VEHICLE - GOING STRAIGHT","US0377","6 - ICE"
"20633486","COLLIN","2025-01-10","1858","FIXED OBJECT","0190","32.9970338","-96.6708067","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0190","6 - ICE"
"20639272","DENTON","2025-01-10","2037","FIXED OBJECT","0035","33.12344358","-97.03496313","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","6 - ICE"
"20641607","DALLAS","2025-01-10","2022","FIXED OBJECT","0012","32.68364869","-96.80985133","ONE MOTOR VEHICLE - GOING STRAIGHT","SL0012","1 - DRY"
"20685329","COLLIN","2025-01-10","0917","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - BACKING","INDUSTRIAL BLVD","4 - SNOW"
"20601769","DALLAS","2025-01-11","0017","FIXED OBJECT","0114","32.87839036","-96.94668463","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0114","6 - ICE"
"20601796","DENTON","2025-01-11","0127","FIXED OBJECT","No Data","33.01799422","-97.05369249","ONE MOTOR VEHICLE - TURNING RIGHT","MORRISS RD","6 - ICE"
"20601812","DALLAS","2025-01-11","0235","FIXED OBJECT","0035","32.7988982","-96.81927735","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","6 - ICE"
"20601841","KAUFMAN","2025-01-11","0022","FIXED OBJECT","No Data","32.75049272","-96.27248891","ONE MOTOR VEHICLE - TURNING RIGHT","E MCCOULSKEY ST","6 - ICE"
"20601997","TARRANT","2025-01-11","0001","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - BACKING","STOCKYARDS BLVD","1 - DRY"
"20602018","COLLIN","2025-01-11","0806","FIXED OBJECT","0078","33.02566409","-96.48891398","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0078","6 - ICE"
"20602097","TARRANT","2025-01-11","0608","FIXED OBJECT","No Data","32.88938123","-97.23800389","ONE MOTOR VEHICLE - GOING STRAIGHT","RUFE SNOW DR","6 - ICE"
"20602435","TARRANT","2025-01-11","0212","FIXED OBJECT","0183","32.78579003","-97.38334215","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0183","6 - ICE"
"20602596","COLLIN","2025-01-11","1840","FIXED OBJECT","0121","33.33148995","-96.4826403","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0121","5 - SLUSH"
"20602598","COLLIN","2025-01-11","0145","FIXED OBJECT","0075","33.36108814","-96.58386987","ONE MOTOR VEHICLE - GOING STRAIGHT","US0075","6 - ICE"
"20602694","TARRANT","2025-01-11","0600","FIXED OBJECT","No Data","32.93494425","-97.32275243","ONE MOTOR VEHICLE - GOING STRAIGHT","HARMON RD","6 - ICE"
"20602784","TARRANT","2025-01-11","1400","FIXED OBJECT","No Data","32.83472427","-97.40653241","ONE MOTOR VEHICLE - TURNING RIGHT","HUFFINES BLVD","5 - SLUSH"
"20602809","DENTON","2025-01-11","0413","FIXED OBJECT","0035","33.12762681","-97.03779769","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","6 - ICE"
"20602814","DENTON","2025-01-11","0151","FIXED OBJECT","0035","33.1163838","-97.03039705","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","6 - ICE"
"20603519","TARRANT","2025-01-11","0340","FIXED OBJECT","No Data","32.64643327","-97.30414675","ONE MOTOR VEHICLE - GOING STRAIGHT","OAK GROVE RD","1 - DRY"
"20603602","DALLAS","2025-01-11","0415","FIXED OBJECT","0035","32.84522305","-96.87795781","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","6 - ICE"
"20603618","DALLAS","2025-01-11","0605","FIXED OBJECT","0035","32.81077802","-96.84904478","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","6 - ICE"
"20603770","DALLAS","2025-01-11","1029","FIXED OBJECT","0635","32.90657767","-96.72770039","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0635","6 - ICE"
"20603964","DALLAS","2025-01-11","0800","FIXED OBJECT","No Data","32.95363423","-96.87795257","ONE MOTOR VEHICLE - GOING STRAIGHT","E BELT LINE RD","6 - ICE"
"20604021","DENTON","2025-01-11","1055","FIXED OBJECT","No Data","33.05247134","-96.86522511","ONE MOTOR VEHICLE - OTHER","PLANO PKWY","4 - SNOW"
"20604401","COLLIN","2025-01-11","0846","FIXED OBJECT","0289","33.25713479","-96.78465464","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0289","6 - ICE"
"20604497","ROCKWALL","2025-01-11","2020","FIXED OBJECT","0740","32.87785375","-96.47331613","ONE MOTOR VEHICLE - GOING STRAIGHT","FM0740","1 - DRY"
"20604816","DENTON","2025-01-11","2014","FIXED OBJECT","0035","33.00816292","-96.97435604","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","1 - DRY"
"20605230","DENTON","2025-01-11","1619","FIXED OBJECT","0288","33.25574301","-97.17461957","ONE MOTOR VEHICLE - GOING STRAIGHT","SL0288","1 - DRY"
"20605747","DALLAS","2025-01-11","1052","FIXED OBJECT","0635","32.89450724","-96.71068776","ONE MOTOR VEHICLE - TURNING LEFT","IH0635","5 - SLUSH"
"20606321","COLLIN","2025-01-11","0855","FIXED OBJECT","3537","33.15284436","-96.78762908","ONE MOTOR VEHICLE - GOING STRAIGHT","FM3537","4 - SNOW"
"20606511","COLLIN","2025-01-11","0632","FIXED OBJECT","No Data","33.11272639","-96.73352257","ONE MOTOR VEHICLE - GOING STRAIGHT","CUSTER RD","6 - ICE"
"20606522","COLLIN","2025-01-11","0830","FIXED OBJECT","No Data","33.01033623","-96.63208922","ONE MOTOR VEHICLE - GOING STRAIGHT","W FM 544","6 - ICE"
"20607250","TARRANT","2025-01-11","2200","FIXED OBJECT","No Data","32.73609855","-97.4134921","ONE MOTOR VEHICLE - GOING STRAIGHT","GUILFORD RD","1 - DRY"
"20607815","COLLIN","2025-01-11","2319","FIXED OBJECT","0380","33.18493818","-96.53702277","ONE MOTOR VEHICLE - GOING STRAIGHT","US0380","1 - DRY"
"20607931","DALLAS","2025-01-11","0305","FIXED OBJECT","0114","32.83339736","-96.89529174","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0114","6 - ICE"
"20608234","COLLIN","2025-01-11","1114","FIXED OBJECT","0075","32.99745565","-96.70913533","ONE MOTOR VEHICLE - GOING STRAIGHT","US0075","5 - SLUSH"
"20609305","TARRANT","2025-01-11","0656","FIXED OBJECT","0035","32.94253595","-97.31242819","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035W","6 - ICE"
"20609601","ELLIS","2025-01-11","1736","FIXED OBJECT","No Data","32.39906684","-96.68491646","ONE MOTOR VEHICLE - GOING STRAIGHT","WILSON RD","1 - DRY"
"20609815","COLLIN","2025-01-11","0920","FIXED OBJECT","0289","33.34384412","-96.77038697","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0289","5 - SLUSH"
"20610067","DALLAS","2025-01-11","0025","FIXED OBJECT","0289","32.95649924","-96.80445846","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0289","6 - ICE"
"20610382","COLLIN","2025-01-11","0918","FIXED OBJECT","0121","33.38051912","-96.4071442","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0121","6 - ICE"
"20610580","DALLAS","2025-01-11","0140","FIXED OBJECT","No Data","32.80427816","-96.75575202","ONE MOTOR VEHICLE - GOING STRAIGHT","ABRAMS RD","1 - DRY"
"20610713","DALLAS","2025-01-11","0438","FIXED OBJECT","No Data","32.83656424","-96.7939357","ONE MOTOR VEHICLE - GOING STRAIGHT","MOCKINGBIRD LN","1 - DRY"
"20610855","COLLIN","2025-01-11","0541","FIXED OBJECT","No Data","32.99815212","-96.81296542","ONE MOTOR VEHICLE - GOING STRAIGHT","FRANKFORD RD","6 - ICE"
"20610992","DALLAS","2025-01-11","0440","FIXED OBJECT","0075","32.83203311","-96.78049598","ONE MOTOR VEHICLE - GOING STRAIGHT","US0075","1 - DRY"
"20611112","DENTON","2025-01-11","0417","FIXED OBJECT","0035","32.98992347","-96.94183159","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","6 - ICE"
"20611581","TARRANT","2025-01-11","1948","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","NE ALSBURY BLVD","1 - DRY"
"20611980","TARRANT","2025-01-11","0822","FIXED OBJECT","No Data","32.89504592","-97.23869078","ONE MOTOR VEHICLE - GOING STRAIGHT","RUFE SNOW DR","6 - ICE"
"20611984","DENTON","2025-01-11","0830","FIXED OBJECT","0170","32.99192193","-97.22286501","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0170","6 - ICE"
"20611997","TARRANT","2025-01-11","1619","FIXED OBJECT","0157","32.76476072","-97.09711802","ONE MOTOR VEHICLE - GOING STRAIGHT","FM0157","1 - DRY"
"20612013","TARRANT","2025-01-11","2310","FIXED OBJECT","0020","32.67768018","-97.12220355","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0020","1 - DRY"
"20612367","TARRANT","2025-01-11","2201","FIXED OBJECT","0035","32.96083013","-97.3105329","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035W","1 - DRY"
"20612573","DALLAS","2025-01-11","0121","FIXED OBJECT","0012","32.68806812","-96.82694824","ONE MOTOR VEHICLE - GOING STRAIGHT","SL0012","1 - DRY"
"20613748","DALLAS","2025-01-11","1357","FIXED OBJECT","No Data","32.89878911","-96.78823967","ONE MOTOR VEHICLE - GOING STRAIGHT","HILLCREST RD","2 - WET"
"20614118","DALLAS","2025-01-11","0309","FIXED OBJECT","No Data","32.72015159","-96.7002626","ONE MOTOR VEHICLE - GOING STRAIGHT","N JIM MILLER RD","6 - ICE"
"20614831","COLLIN","2025-01-11","0735","FIXED OBJECT","0006","33.04346088","-96.39763935","ONE MOTOR VEHICLE - GOING STRAIGHT","FM0006","6 - ICE"
"20615971","DENTON","2025-01-11","0950","FIXED OBJECT","No Data","33.1310742","-97.02679749","ONE MOTOR VEHICLE - GOING STRAIGHT","E SWISHER RD","6 - ICE"
"20616029","TARRANT","2025-01-11","0832","FIXED OBJECT","1938","32.95501794","-97.18570921","ONE MOTOR VEHICLE - GOING STRAIGHT","FM1938","6 - ICE"
"20617468","TARRANT","2025-01-11","0920","FIXED OBJECT","0026","32.91358053","-97.12953606","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0026","6 - ICE"
"20618880","COLLIN","2025-01-11","1949","FIXED OBJECT","No Data","32.99220421","-96.6156526","ONE MOTOR VEHICLE - GOING STRAIGHT","CARRINGTON DR","1 - DRY"
"20618893","COLLIN","2025-01-11","1413","FIXED OBJECT","0075","33.0105521","-96.7080276","ONE MOTOR VEHICLE - GOING STRAIGHT","US0075","1 - DRY"
"20619033","DENTON","2025-01-11","1937","ANIMAL","2449","33.17513407","-97.18863668","ONE MOTOR VEHICLE - GOING STRAIGHT","FM2449","1 - DRY"
"20619520","DALLAS","2025-01-11","2303","FIXED OBJECT","0035","32.93007305","-96.90101152","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","1 - DRY"
"20620870","KAUFMAN","2025-01-11","1726","FIXED OBJECT","No Data","32.61068224","-96.28252704","ONE MOTOR VEHICLE - GOING STRAIGHT","JOYCE RD","1 - DRY"
"20620885","DALLAS","2025-01-11","2130","FIXED OBJECT","No Data","32.89853721","-96.65680132","ONE MOTOR VEHICLE - GOING STRAIGHT","HILLTOP DR","1 - DRY"
"20625958","DALLAS","2025-01-11","0148","FIXED OBJECT","No Data","32.88572423","-96.61281261","ONE MOTOR VEHICLE - GOING STRAIGHT","E CENTERVILLE RD","6 - ICE"
"20626292","DALLAS","2025-01-11","1133","FIXED OBJECT","0035","32.81235799","-96.8628743","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","1 - DRY"
"20626434","DALLAS","2025-01-11","0600","FIXED OBJECT","1382","32.69889893","-96.9919936","ONE MOTOR VEHICLE - GOING STRAIGHT","FM1382","6 - ICE"
"20627026","TARRANT","2025-01-11","2102","FIXED OBJECT","2499","32.97680995","-97.03648425","ONE MOTOR VEHICLE - GOING STRAIGHT","FM2499","1 - DRY"
"20632342","DENTON","2025-01-11","1916","FIXED OBJECT","No Data","33.20733883","-96.90270259","ONE MOTOR VEHICLE - GOING STRAIGHT","ROCKHILL PKWY","4 - SNOW"
"20632720","KAUFMAN","2025-01-11","0028","FIXED OBJECT","0148","32.63724888","-96.43513765","ONE MOTOR VEHICLE - TURNING LEFT","FM0148","6 - ICE"
"20637991","DALLAS","2025-01-11","0516","FIXED OBJECT","No Data","32.71393672","-96.89147356","ONE MOTOR VEHICLE - GOING STRAIGHT","S COCKRELL HILL RD","1 - DRY"
"20721819","TARRANT","2025-01-11","1626","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - OTHER","CLOVER LN","1 - DRY"
"20602644","TARRANT","2025-01-12","0035","FIXED OBJECT","0121","32.83228566","-97.20332255","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0121","1 - DRY"
"20602893","DALLAS","2025-01-12","0900","FIXED OBJECT","No Data","32.92215941","-96.94932252","ONE MOTOR VEHICLE - TURNING LEFT","N GLEN DR","1 - DRY"
"20603155","DENTON","2025-01-12","1237","FIXED OBJECT","No Data","33.03728422","-97.0192125","ONE MOTOR VEHICLE - GOING STRAIGHT","S VALLEY PKWY","1 - DRY"
"20603486","DENTON","2025-01-12","0358","FIXED OBJECT","1830","33.14882012","-97.14196155","ONE MOTOR VEHICLE - GOING STRAIGHT","FM1830","2 - WET"
"20603625","DALLAS","2025-01-12","0315","FIXED OBJECT","0030","32.76979614","-96.80214665","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0030","1 - DRY"
"20603631","DALLAS","2025-01-12","2242","FIXED OBJECT","0020","32.65385474","-96.7539559","ONE MOTOR VEHICLE - TURNING LEFT","IH0020","1 - DRY"
"20603632","DALLAS","2025-01-12","0145","FIXED OBJECT","0030","32.79865199","-96.68004528","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0030","1 - DRY"
"20603677","DENTON","2025-01-12","1925","FIXED OBJECT","0035","33.16212799","-97.07345269","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","1 - DRY"
"20603753","DALLAS","2025-01-12","0738","FIXED OBJECT","0635","32.88546424","-96.70008458","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0635","2 - WET"
"20603897","DALLAS","2025-01-12","0210","FIXED OBJECT","No Data","32.78134866","-96.64601103","ONE MOTOR VEHICLE - GOING STRAIGHT","S TOWN EAST BLVD","1 - DRY"
"20603935","DALLAS","2025-01-12","2050","FIXED OBJECT","0080","32.79258612","-96.61941871","ONE MOTOR VEHICLE - GOING STRAIGHT","US0080","1 - DRY"
"20603974","TARRANT","2025-01-12","0643","FIXED OBJECT","No Data","32.65996528","-97.39907045","ONE MOTOR VEHICLE - GOING STRAIGHT","GRANBURY RD","1 - DRY"
"20604033","DALLAS","2025-01-12","0216","FIXED OBJECT","No Data","32.95339857","-96.86659263","ONE MOTOR VEHICLE - OTHER","E BELT LINE RD","1 - DRY"
"20604036","DENTON","2025-01-12","0202","FIXED OBJECT","No Data","33.04674685","-96.87344015","ONE MOTOR VEHICLE - GOING STRAIGHT","PLANO PKWY","1 - DRY"
"20604045","DALLAS","2025-01-12","1703","FIXED OBJECT","0035","32.95552447","-96.91232737","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","1 - DRY"
"20604498","ROCKWALL","2025-01-12","1334","FIXED OBJECT","0030","32.89688996","-96.46948069","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0030","1 - DRY"
"20605265","TARRANT","2025-01-12","1836","FIXED OBJECT","0035","32.76475246","-97.31799894","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035W","1 - DRY"
"20606038","TARRANT","2025-01-12","2233","FIXED OBJECT","1187","32.57615363","-97.48887995","ONE MOTOR VEHICLE - GOING STRAIGHT","FM1187","1 - DRY"
"20606717","DALLAS","2025-01-12","0800","FIXED OBJECT","No Data","32.93514","-96.82193256","ONE MOTOR VEHICLE - GOING STRAIGHT","DALLAS NORTH TLWY","1 - DRY"
"20606781","DALLAS","2025-01-12","0248","FIXED OBJECT","0030","32.75967865","-97.02920555","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0030","1 - DRY"
"20607222","TARRANT","2025-01-12","0428","FIXED OBJECT","No Data","32.67006047","-97.21563613","ONE MOTOR VEHICLE - GOING STRAIGHT","W I 20 HWY","2 - WET"
"20607555","DALLAS","2025-01-12","0610","FIXED OBJECT","0035","32.80165723","-96.82676332","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","1 - DRY"
"20608088","COLLIN","2025-01-12","0745","FIXED OBJECT","0121","33.29062308","-96.54905942","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0121","6 - ICE"
"20608138","DALLAS","2025-01-12","0637","FIXED OBJECT","0020","32.64206312","-96.80990441","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0020","1 - DRY"
"20608189","DALLAS","2025-01-12","2118","FIXED OBJECT","0020","32.64274592","-96.83863617","ONE MOTOR VEHICLE - BACKING","IH0020","1 - DRY"
"20609170","TARRANT","2025-01-12","2255","FIXED OBJECT","No Data","32.64499605","-97.26993246","ONE MOTOR VEHICLE - GOING STRAIGHT","FOREST HILL DR","1 - DRY"
"20609191","TARRANT","2025-01-12","0208","FIXED OBJECT","0183","32.68827027","-97.40989758","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0183","1 - DRY"
"20609257","DENTON","2025-01-12","0809","FIXED OBJECT","0035","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","6 - ICE"
"20609261","DENTON","2025-01-12","0409","FIXED OBJECT","0380","33.22003891","-96.9143423","ONE MOTOR VEHICLE - GOING STRAIGHT","US0380","6 - ICE"
"20609795","DALLAS","2025-01-12","0630","FIXED OBJECT","0067","32.63234078","-96.90087042","ONE MOTOR VEHICLE - GOING STRAIGHT","US0067","1 - DRY"
"20610350","DALLAS","2025-01-12","0350","FIXED OBJECT","0080","32.77778807","-96.51992642","ONE MOTOR VEHICLE - GOING STRAIGHT","US0080","1 - DRY"
"20610675","DENTON","2025-01-12","0305","FIXED OBJECT","0035","33.19059419","-97.11428384","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","2 - WET"
"20610798","DALLAS","2025-01-12","2240","FIXED OBJECT","No Data","32.80097858","-96.81631543","ONE MOTOR VEHICLE - GOING STRAIGHT","DALLAS NORTH TLWY","1 - DRY"
"20610890","DALLAS","2025-01-12","0038","FIXED OBJECT","0030","32.8102153","-96.65504978","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0030","1 - DRY"
"20612027","ELLIS","2025-01-12","0528","FIXED OBJECT","0287","32.37233816","-96.82341308","ONE MOTOR VEHICLE - GOING STRAIGHT","BU0287R","1 - DRY"
"20612114","COLLIN","2025-01-12","1200","FIXED OBJECT","No Data","33.19291738","-96.59290597","ONE MOTOR VEHICLE - GOING STRAIGHT","ENLOE RD","1 - DRY"
"20613319","ELLIS","2025-01-12","0507","FIXED OBJECT","No Data","32.48885019","-96.87364257","ONE MOTOR VEHICLE - GOING STRAIGHT","S WESTMORELAND RD","1 - DRY"
"20613735","COLLIN","2025-01-12","1924","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","S TRANSIT DR","1 - DRY"
"20615796","COLLIN","2025-01-12","0635","FIXED OBJECT","0121","33.38258597","-96.40352755","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0121","6 - ICE"
"20615850","DALLAS","2025-01-12","0252","FIXED OBJECT","No Data","32.81983897","-96.86356037","ONE MOTOR VEHICLE - GOING STRAIGHT","ELMBROOK DR","1 - DRY"
"20617340","COLLIN","2025-01-12","0834","FIXED OBJECT","0121","33.3851633","-96.39840212","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0121","6 - ICE"
"20617495","ELLIS","2025-01-12","0206","FIXED OBJECT","0045","32.44592911","-96.66475273","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0045","1 - DRY"
"20617596","ROCKWALL","2025-01-12","1730","FIXED OBJECT","0030","32.92360411","-96.40169029","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0030","1 - DRY"
"20618031","TARRANT","2025-01-12","0012","FIXED OBJECT","0377","32.73179597","-97.40791918","ONE MOTOR VEHICLE - GOING STRAIGHT","US0377","1 - DRY"
"20619050","DALLAS","2025-01-12","0737","OTHER OBJECT","0635","32.89956931","-96.71616098","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0635","1 - DRY"
"20619243","COLLIN","2025-01-12","1950","FIXED OBJECT","No Data","32.98509421","-96.66940259","ONE MOTOR VEHICLE - GOING STRAIGHT","CLEAR SPRINGS DR","1 - DRY"
"20620971","KAUFMAN","2025-01-12","1627","FIXED OBJECT","0020","32.68703618","-96.21845093","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0020","1 - DRY"
"20621971","DALLAS","2025-01-12","0615","FIXED OBJECT","0635","32.87297036","-96.68111919","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0635","1 - DRY"
"20622047","DALLAS","2025-01-12","1000","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","BROADWAY BLVD","1 - DRY"
"20622135","DALLAS","2025-01-12","1455","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - TURNING RIGHT","STATE HIGHWAY 66 HWY","2 - WET"
"20622166","DALLAS","2025-01-12","0010","FIXED OBJECT","0067","32.69264683","-96.84547569","ONE MOTOR VEHICLE - GOING STRAIGHT","US0067","1 - DRY"
"20624117","TARRANT","2025-01-12","1720","FIXED OBJECT","0121","32.83302012","-97.20192423","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0121","1 - DRY"
"20624159","DALLAS","2025-01-12","0243","FIXED OBJECT","No Data","32.76969625","-96.76775909","ONE MOTOR VEHICLE - TURNING LEFT","MARTIN LUTHER KING JR BLVD","1 - DRY"
"20626436","DALLAS","2025-01-12","0710","FIXED OBJECT","0012","32.75719544","-96.91796847","ONE MOTOR VEHICLE - GOING STRAIGHT","SL0012","1 - DRY"
"20628684","DENTON","2025-01-12","0019","FIXED OBJECT","0121","33.039273","-96.92302096","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0121","2 - WET"
"20629503","ELLIS","2025-01-12","1857","FIXED OBJECT","0157","32.39436595","-97.07655123","ONE MOTOR VEHICLE - GOING STRAIGHT","FM0157","1 - DRY"
"20652784","DALLAS","2025-01-12","0407","FIXED OBJECT","0161","32.90676723","-96.95539792","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0161","2 - WET"
